Temperature,Humidity,PM2.5,PM10,Latitude,Longitude,Area,AQI
33.58768071469719,52.71113210417754,12.930346631267001,19.555746472336118,12.980324799617964,77.51974249832818,South,39.3866450987744
22.964694860664167,57.85668689683011,18.92207979353671,23.538717897578223,13.01294141398171,77.53438272515315,Central,31.815024978713055
26.144725744892714,78.11583771069091,85.98915866490542,174.1590549928209,13.085177603922782,77.65538466366496,West,267.44654528210026
29.987580588421384,68.93841993502888,36.86423200944495,19.932936819971662,12.87338488221568,77.63269639059781,North,77.99157839929303
33.853270762734155,67.90384867051317,32.53837365035385,37.06777223400897,13.023839293471593,77.48644484671001,West,79.02806540130369
25.12495457292826,77.76346943251959,4.720213786762944,66.75739536948976,12.956244675843225,77.49719283196846,South,77.55445167928113
26.886046140017097,62.93942317400905,0.7271098480323792,10.617361436044984,12.880567142186193,77.60366346971718,East,1.0249323336272482
21.36199015596383,70.85697274893334,149.19883181013577,39.98358356963841,13.032982051938918,77.56895942773446,South,268.23633979079096
20.822760255515973,63.451673706012556,21.293395067217066,80.48821782965668,12.965666684052154,77.44866887132895,East,104.7213417541495
32.875154934365185,68.98043524099442,41.596012021985516,120.97908714149969,12.998292146194903,77.49297897276875,South,160.06495460472257
36.13744017142494,56.25862013582627,3.738237922343001,59.05157818412684,12.89687032057337,77.6699949830636,North,56.161911951424045
27.567939270517996,28.417742625853563,51.71463418025051,66.3479156622617,12.944382185548282,77.60645233101668,North,120.87339841965917
34.021197387352146,62.985812567205436,121.34774011035708,8.099957716655627,12.98520627529642,77.69579229530567,West,185.42901098817117
30.169816150285804,86.3412220414991,38.575468691636225,174.87845006314316,12.921473244280953,77.63010375899424,South,203.5371381443503
24.129281472369254,78.89323103362389,6.066308692369382,8.533509763210063,12.85951176195431,77.68259232964309,South,14.435099416970994
30.168373633050482,79.48096226886756,39.222353972475204,89.41213918346132,13.088492147694591,77.46485657216115,West,130.96562939826921
37.228219398795815,83.54196082709326,65.42635870157203,18.458094518835967,12.953440262012785,77.63144546244509,Central,122.83044663400966
27.78504376534029,66.32986386442155,23.47098505320962,162.71729821915002,13.02017611108631,77.40606525604434,South,146.3078783178757
37.387861934884036,67.95973561108393,95.35105570396784,76.3692710400284,12.923314158066818,77.60122800651347,South,207.81584832830782
12.281529375461535,55.73522156848475,47.07297883926413,84.10000591884925,12.906539529207715,77.54078468343607,South,155.6548581383099
32.931415026251344,60.25890715959425,103.27960537332225,14.835353866470948,12.922149289540139,77.50402802157602,Central,163.01902465856264
28.522282409429028,74.23656724656712,43.95831024331485,35.115708778100995,12.922758993135695,77.65872130568793,North,81.58724215480602
26.205955897204795,83.05826655753225,6.33346163284155,57.71074623040846,12.963254034782587,77.65628030779726,West,51.77785590398656
28.550564659213013,62.90830586478501,16.67776435535226,88.1736763912391,12.963040960994409,77.4066905114696,Central,80.38476090236023
16.074586512394642,58.24716102722883,10.142539085835994,6.586171659090695,12.949146144764862,77.58285153673484,East,22.739596683426257
26.68196867297493,65.00791938284895,107.7745936166686,196.7897531428654,12.840435735475232,77.5103496672963,East,318.35675261974336
30.14267542907048,74.01810123393672,64.29531121080514,132.5569814427535,12.948822643550159,77.52469830045014,Central,205.67587049144015
36.867364268449094,43.34217775799687,50.77089240117065,18.91130280696588,12.850731170126195,77.64961222176564,Central,89.97302475386324
24.890378690358116,30.557285702941428,16.11253594185177,103.81511423139301,12.83784073588873,77.49295193145831,North,109.17984647632875
23.149038382640875,56.74194725762625,9.152810695436077,43.829005821180886,13.07979371520235,77.6829146431913,East,53.29725994761403
24.98945773849278,46.689313611287616,63.55968686771489,37.17222502787582,12.98148500394431,77.45389014791165,West,113.10083514203865
33.49241270621245,57.37789703529034,28.923947490300616,22.650639532113516,12.997847017437376,77.59881672701046,South,64.96728304828726
29.972506657958107,62.78329521773793,11.516019565650039,52.18856337783846,12.920538101100009,77.60163152010414,South,73.5069507727009
24.821438777397766,58.2012738646548,43.14301984747967,78.53536374695221,13.072694267574459,77.47565854842838,North,117.92559798986996
31.079604598680135,86.78701301706118,1.8526417941567281,31.752911300544312,12.9913791468739,77.49742518269017,North,31.26455655906616
28.58246529608824,69.90117146903481,17.76500111445326,59.528652462577455,13.030750960857077,77.65043954777398,East,87.21741211812139
33.81186994319734,69.50711539416243,28.44716941905736,72.10110960987932,12.910568740708314,77.62854157648648,West,88.8011889614368
23.787681436735888,74.33310716065102,7.2053932374498055,74.50501151367286,13.088003564245737,77.49872876409444,West,78.39064541253329
26.03402712041339,47.917503233288464,187.96191962537404,3.2019009540924874,13.046138387047494,77.56018696408049,Central,282.28415879181665
25.647351081207056,80.58667681130403,10.55611841831741,117.85878533774708,13.056184538904363,77.41850408887593,North,120.23458545249059
19.21891031120729,63.863535701968104,6.2850620849978425,36.77740543255817,12.851658280227726,77.4626237647196,South,30.60494545263149
29.776721662387455,75.05720925861819,10.240737052671822,18.26252458265493,12.881288962361367,77.54574616765812,South,29.880573171309077
29.566331633079336,48.92214150439767,65.95210121392313,16.60567592648577,12.885687979905073,77.42579212058376,East,97.02780209079174
28.030680739854766,41.693618509759034,24.94192646338381,39.58438214500783,12.881272766974062,77.65299970646758,South,73.45328452278964
26.59247719974912,77.26834487037543,37.501464990038734,130.73266615505977,13.056622448631286,77.6154018630323,West,165.3256976913668
19.507775547697513,70.64614289146274,0.9554845456483775,28.522449325904393,12.809565438562577,77.68309010119455,West,29.659210483183056
25.476128063407845,51.46922668463735,1.5767115156870322,83.11187697197865,12.822829996694233,77.60804007178922,North,73.77056535369864
25.943712900839383,51.95505378087958,26.562408740727317,6.109920289977835,12.882174461188972,77.68212041167865,East,43.820795837969264
23.186336384670287,81.88152176622154,76.33741417000107,38.78230864369153,12.859961892394834,77.5663537667073,South,130.75567158013064
27.032285730003945,47.15882160699008,97.42061327204506,287.389879475926,12.869557884164855,77.5800655833186,North,385.96360137543485
30.42430514088723,89.64009429883944,4.0814125366928975,88.2948764640303,13.03938295677599,77.69309131638788,Central,76.37367737887557
39.31711540726318,51.49068898028197,34.78394844868727,14.183491805567622,12.968937978167615,77.59263874405929,Central,67.45755620949566
29.047466876991034,74.57587888412574,110.00208256377948,41.762057499180955,12.801731198387891,77.40923597065823,South,196.56061276788165
29.545302344336587,60.07072286376523,22.094031532637175,15.965001869851644,12.928796829711258,77.61714083298916,South,65.50065252443969
27.553324505402998,74.04781146623515,79.62327742057909,31.613329666485313,12.922365478055108,77.67164060764122,South,139.0490934369074
16.48737270820575,56.838289968287114,6.458354721983533,90.87058389900801,12.834183580833363,77.63867407493831,West,76.32289254208465
27.8409167473047,62.558106408915584,123.27550076570732,88.50092902773687,13.002842536580436,77.57514998178763,South,240.09755576571175
28.36138125964616,65.61378763093582,62.640175485776524,15.534045636043599,13.010629156513847,77.60139105392805,Central,107.51663573489293
42.77945267491172,49.96718816327791,127.61557342392602,153.23481671620272,13.01626796571563,77.6970575367755,South,332.595284154238
26.845834211313264,76.11236518130188,50.80133798633684,53.872900798140215,13.018541283667577,77.42719862655281,East,120.55070435330431
29.809284054001676,57.30179650292622,20.32289733218897,28.67482182278367,12.80001584807969,77.60017344858997,Central,55.69535729928882
27.79172938176854,61.571001269899725,125.25962891453455,41.821551267690396,13.086176241154016,77.48501930837118,East,231.07882544729497
20.987931774282806,50.08475938087231,14.50645606295768,55.74299512817716,13.044262630116398,77.59202711897585,Central,67.97504574975083
34.85693688709012,26.564995118070343,18.167643241268507,49.24390750521989,13.071194508976784,77.58228707276518,North,78.63948689674729
32.511598196120644,62.13458356099746,54.30020257395751,39.97921986283916,12.804692988592231,77.44603704963245,Central,126.91110425207802
32.746191682258285,101.18923132419374,65.22824820945405,42.183706578732476,13.080157638735722,77.46202399372207,Central,125.65941763669377
22.543675271231567,76.76906431847036,119.28485169026122,11.645085921357165,13.042936558606431,77.58648887341297,East,173.93904455054968
36.4167658656166,64.71109430398408,10.312409391372318,100.51316171873277,13.05116574288761,77.43846898419113,East,102.77504032180782
19.588893623246314,61.05663756187599,71.97650347458288,46.82177477072743,12.82798621541659,77.4795542625391,Central,148.64848902471218
31.52114256280162,65.3369883921807,60.367370553155624,8.430243518144014,13.02163340867558,77.6505736643214,Central,86.83664852044686
41.142733754859876,73.20678672762816,2.9664150933220546,87.18634580294702,13.087975006892627,77.4981274518005,West,67.4183193344025
22.05678204921587,47.28780777036732,22.038949095312816,161.68788452139057,13.003564202425448,77.5464180468809,North,155.59729913961544
24.602213622383367,81.71482542003308,14.955856866119188,176.5962448390411,12.971168421387382,77.68234210054375,North,165.1853641661983
28.597908190525846,75.73071973161866,16.339972486976354,27.62865113482338,13.083688903324699,77.46814472665109,South,56.58673010976246
24.979146075302804,75.77278588561902,183.21399336053872,8.737409540290567,12.932881136520331,77.5168878052074,Central,292.3446490640462
18.696019413603203,71.57713608214591,46.32282899279104,43.83843658345543,12.979788069893143,77.58193733266307,Central,112.46322396849497
28.411377848836164,65.29424986540985,56.911522063737465,7.168190431801249,12.94290148804831,77.6266016788512,Central,88.18096089964052
21.626177717643372,75.09291853950229,169.0097972502359,163.0745955915795,13.07985386640809,77.67049601601381,Central,406.1754971993073
30.84155458381109,73.87721200612067,21.308971546479334,12.169553646824106,12.822825418029653,77.67464189627206,North,42.03130489541059
22.48345459459718,59.68938933588464,72.84066047487919,17.48260214806637,12.950335910247604,77.6329920223118,East,119.35897902160286
37.299606430105236,56.39597340654649,25.654488245060048,31.316887696162684,13.006085732415631,77.468499250978,West,49.87457752615481
23.300480245982577,66.5278444289298,91.64880481875335,28.989171137687293,13.037571961526671,77.40744279901277,East,157.18914686675603
26.067630902765945,88.23530227242782,8.966391302215339,94.98613338639281,12.974905594233242,77.51513217910669,East,93.82622774498776
32.881103304218016,46.41339386519149,132.77225888812745,36.56331555001341,13.072675323236435,77.44246465529635,North,212.54664826046027
20.61481410139627,42.9871210137134,11.109953928758,11.235337277936315,13.08259743406516,77.61311629423149,West,16.112088119457052
29.364759607624777,67.47141261854775,17.768357248125096,18.65375816273316,12.819295766958076,77.59833917604772,Central,36.902130138903516
35.84285652569457,65.76331552784028,63.511884400571645,42.692526295052346,12.920711161862412,77.41319149248645,North,121.6679490349165
18.355100592632635,67.60012496555612,22.521209296456664,9.571680928818434,12.807037706516347,77.65097813373929,North,32.860438689847896
29.107803151193824,68.6592979686275,42.16647649821997,56.75177393960972,12.898824997212333,77.47462297988736,West,119.89727501131787
29.55929676549054,61.65196618047792,26.460854721601283,50.04772028098165,12.961060465391181,77.52966812264732,South,63.222663119613664
32.69093723066386,87.34795157903123,61.03037644727795,75.25332839437532,13.073238479152984,77.60038012063673,North,153.50192615489038
20.57829573473151,40.98644032285227,11.663995698855237,166.5520763441363,13.05396629673962,77.52882563605569,East,155.9284402212058
20.077260321494343,52.57254462829631,2.7106338896518736,145.99892378086992,12.838249918001596,77.53238634083999,East,116.02420294051385
31.131649393701387,63.45117859776429,16.04583397224331,175.21035290463857,12.827909112422269,77.41968839860073,Central,161.96754258664558
29.781908039399116,40.35216783268749,28.936847422222026,16.839654478808963,12.976780201627001,77.520433064778,North,56.47152511881197
29.50295710207526,62.362183933518935,8.277612284002057,8.463773452624165,12.959635391737635,77.629454367966,Central,25.53049985140575
30.078689256981853,89.92205248592028,19.71858293817101,21.595960431835245,12.879913292429007,77.67455290115598,North,62.161554421948445
23.919851670529056,65.31329732443943,22.985879459510528,135.27638563220228,13.069835925366151,77.52404914111902,West,129.85496490950638
29.39352218296602,68.46051358578025,2.659707519137411,214.6477441678304,13.078209922838466,77.52707574806372,North,166.54516056876776
29.758434839792088,46.097528522411295,39.39327607300029,117.67815995059455,12.920783431502048,77.6107881318971,South,144.57335438220028
23.713891491841792,55.75457887940784,97.07085292675163,6.993223670006889,13.067090767134056,77.68283160033158,East,151.0751924831289
39.19464706686854,59.37205429514094,7.40571842021113,176.73429500740014,12.915184668278892,77.48011828207181,West,148.49820798364934
30.842997525470725,60.23427354865649,40.9871576593927,33.032022184253556,13.02104504954891,77.53204326196139,East,94.57059895335027
,84.22465692505654,49.17809507498875,0.5612341453168976,12.942782665264318,77.6387919730657,Central,67.65121220025061
31.939321651802977,73.36536591087687,24.461132856117054,35.04613165529046,12.836774946952156,77.58290807081221,West,55.846101950612685
22.15190997863607,48.32813064594452,54.343716210424404,2.82984690380204,13.078380260371107,77.4331759031892,South,76.14807692204683
32.722507622454714,68.69757167648007,23.799303702974328,47.099687312733046,12.936228978013261,77.58831982066869,East,74.53559356378035
34.95157347404442,72.47332622745178,31.610926493282786,24.79961837356351,13.020346112096721,77.45602388537921,North,76.89531559365344
23.075906089889738,82.102235577819,0.33210951486061563,38.48282232759361,12.910152144329388,77.55306478022352,North,30.840070188395522
33.78025677546593,88.70811029852561,52.9536234736355,56.986253490670066,12.80566426357287,77.55873098029814,North,119.43782225504556
30.47668556161899,49.77358712258197,48.72449408408112,121.86244528662003,12.830159107607551,77.6628610086675,West,160.26632669185534
32.93236095996694,52.83713733184493,1.7620932403177814,65.06509392106746,12.948865843846978,77.53874828220374,South,69.31155318937655
39.380757895923686,46.136332116280755,20.666776621954558,34.15485267443576,13.006989307137909,77.48383272667077,South,40.71439780566328
26.52767130398278,61.48970211339528,173.91375990317354,102.69749270470632,12.900420597973785,77.46928990446482,South,341.1679022122883
23.47758301385506,71.99537561669501,24.56990630802836,141.6015001864228,13.008646537753295,77.66227556300531,East,157.5333083745388
22.66291342224686,79.81001774883653,31.367051087260847,7.653638597139031,13.009590676829587,77.45130325632547,West,51.17489570894802
23.10513829020737,63.86073464536216,108.32264501186175,45.54862697764988,13.01118077219835,77.52776056826495,North,193.25964990886763
27.537389743515376,60.202287151177345,56.84553747726995,20.087423720932446,12.947756556206153,77.45615193447809,East,106.69482334369938
30.046911848899864,67.2763698837311,39.25987372542596,2.8922756052148513,13.074465845036451,77.63199121203432,South,50.265812537367964
29.660144795980113,52.472856475549655,71.93345061135501,66.25610036101713,12.946758955394184,77.54231179199239,North,143.4971521195562
32.963099494216145,96.3430808254216,89.90087228847007,119.16615564541743,12.935079558048992,77.50534310716705,West,233.71587589785133
28.078011351267442,40.885084593229124,27.46979329016917,10.668894741655631,12.85981424570319,77.50832989218794,Central,39.78797974443887
36.7212044629439,67.77110868343587,29.005355119042633,100.41096281360119,12.892296526206902,77.6556642620169,South,125.1539906182513
26.412059000572263,95.35409328844459,21.952949011371203,115.20110323222127,12.812700347755491,77.56613218628834,South,123.85764714996373
44.32101499953771,65.10199766839996,153.10720277709692,147.44246847140752,12.990060588084852,77.61536035533938,South,350.22523288524656
31.754004086590037,62.14941447497758,53.75570931395918,18.496363879219622,12.874560723178128,77.66911155487522,South,93.15985569315231
22.857054661502303,59.63831865784359,3.9100991766608484,140.57509816302408,12.89124657634564,77.67052250281219,North,123.84041386139673
21.574645011633326,62.29412477356388,89.43658543046655,23.198255724000234,13.031244356499297,77.49855271630136,West,145.6779999566138
30.89483449145911,85.59272712014796,29.475173559727985,48.22300953969358,12.898166354948437,77.68573537894392,East,90.60355189586053
26.659223288044895,31.822071330057398,3.2054266850966986,3.109657016152604,12.872658767603943,77.40746276460439,North,0.0
32.28400296455255,88.00150551944489,35.90458072514984,2.6923793468597554,12.850717324740112,77.51305066830486,West,67.73701439043697
30.83942574744127,43.64064271324783,24.293246150665947,76.45796805196417,13.032457520654587,77.66873965725266,East,118.12270557761467
,61.00021506148378,94.5757027097828,35.271037638461635,12.838911877397008,77.4823910639451,South,171.16149828576815
22.919237691589572,58.56133369552008,10.266719119899399,17.766437941907625,12.936126128075106,77.4819244350964,West,45.30496521593024
18.91091665188481,73.8282990465608,78.81181742358649,12.673899034747478,12.952079034823159,77.49078668552457,South,146.64092998876973
25.320910287597872,41.02813472174378,36.70835968059407,66.51130185972114,13.006216973805714,77.58369401545409,West,105.0622373013693
33.138392765940836,71.93258999122914,2.527112652334376,0.024097479943790974,12.989985044699898,77.5314998326843,Central,4.2885959328821555
29.284562464781224,95.36464434930278,160.6518460220384,98.3601776213923,13.043216201883553,77.618020450906,South,311.5247360607618
20.525567327728073,44.55238993110784,32.34156365929927,4.953977753168254,12.813425430177872,77.6684731927694,South,44.97944893491924
29.039085555107093,67.84559251415594,15.467673516978934,12.753705309573228,12.888932217433819,77.60225981248286,South,35.733174946610646
30.31190427837302,55.070267333050865,28.51918794798419,29.288726016017122,12.884040235632614,77.46134001605928,North,49.85148223972224
22.696855382793203,71.38830809289554,87.79172391212529,39.79884744696791,12.843805071677632,77.67980457070816,East,171.8744967622958
28.92235063567317,65.28721666123629,16.366682419070926,26.30984339001296,12.886753476156933,77.47934786200425,South,47.27074601269533
28.349252310676,55.37769636433536,9.63138129345178,23.202619863770707,12.89292959424287,77.44496828859845,South,39.822486413256115
,72.3180842730661,6.2187797014881845,199.31436358640678,12.956565338578244,77.42699018365829,North,166.95934830502492
30.1467241620897,92.06522164680115,15.912972351796355,61.56293439174404,12.999111343677876,77.56901512219986,North,79.8450756349731
31.364707158209406,62.13644312409052,68.14558502892234,1.422712375461001,12.914330154083544,77.4341287387442,Central,105.83300010587492
34.49830745905166,75.79636913222274,28.70782217372472,33.74565462537736,13.015841069394014,77.44163276523379,West,75.13050678626661
34.32281231220942,45.60090563193255,11.614475542717804,124.77066852321886,12.900849601573874,77.49000914417866,South,126.25537030457474
19.733983792257455,50.65345434772987,8.178467548661335,21.52544261994644,12.887085103194428,77.48449590290534,West,16.838566480078477
22.373049760509264,72.08609416820566,18.20518797823337,5.959813718127907,12.962356416757107,77.58127185309965,North,25.04488637008451
31.09021160325196,87.26174042803947,126.5467976351013,85.22452700455165,12.807114908091737,77.6450235838418,North,281.1480339740544
31.08271570547325,70.3342002317849,18.905036389038358,55.88636860423218,12.8239367370902,77.62840489686087,Central,75.13937512529027
31.090286117836285,60.30412954215269,199.49589529840418,50.68182581409333,12.925390863075958,77.47874533641495,East,322.6213298964526
51.11638894392833,64.98937108135031,29.88161844271086,3.303911920182109,13.082873813417526,77.4735931493958,North,30.353132688861095
31.425343064159,46.243883990454236,8.884433085014248,9.084198125371628,13.016453533953028,77.68973745903209,South,19.844095115706075
34.813393841083595,74.0677298953305,99.79620611407957,58.45893418502692,12.826437970850169,77.4024708724776,Central,191.23108784586705
33.72401058095922,78.23499593485114,27.758000450855167,13.978289369966772,13.053895403834263,77.66391615991807,East,44.755913731688466
31.908347507834787,58.218645007503795,55.653376474757366,42.07923912329564,13.019690231182453,77.45991855573672,Central,135.07490735381353
26.108384532157928,57.94936778360748,185.2785472550545,47.23187178772086,12.983283957710796,77.68418529692693,North,312.0121881135308
32.55381532295961,68.98817344478073,2.31650508188638,20.003224022054546,13.046087888182752,77.50269218544825,East,27.687064762495872
23.36304871277457,58.44920395939107,4.576253951108339,177.88327415163266,12.921232954322887,77.53210553216798,West,151.67224822505887
26.579088359559947,64.00801078061266,57.35692022444427,110.88611721436078,12.866450315256156,77.61213618418331,East,171.79538096112492
25.087818713025378,96.49582683749773,14.896890523350965,76.88871727821329,12.953607016732628,77.57630071544199,South,72.43906456444758
28.491244836317936,61.29461448881005,9.166965806490479,4.872204177797938,12.964652526678043,77.49538179891205,West,25.340527592100567
41.887951400041054,59.62489771968167,1.8070878069000054,6.731696991245282,12.961497911602974,77.56614927476035,West,0.0
16.796408844449513,55.286872915472614,0.993999825842788,40.728785872681044,12.96952213744403,77.61921206530887,South,42.78080318665083
32.117561142247084,76.16287957249905,67.02170750186528,10.512178390089854,13.084611475471753,77.41270048377075,West,110.4551593430744
18.32370477286209,62.28163740172845,6.496694514301694,229.73116447059707,13.070673686928869,77.40335979157672,North,199.71574097216592
25.1684088052634,55.25940442517861,28.376404629241723,10.355598649823737,13.062715110967682,77.53742008172188,East,50.926716031595795
34.5337035818042,84.81956048409518,41.90141311038478,40.1035085921166,13.040425043272588,77.43955098534106,East,82.59148524335053
28.385680114572775,86.29404506770456,25.165418074832782,27.164824482294897,13.083028432179585,77.59930328743941,South,63.49545394749673
21.53353133242416,55.99364651391942,1.236636659713735,61.1968988098708,12.829548392503822,77.46421573686824,North,59.30147319281163
23.708177744440192,37.00190072959076,68.85772523655899,8.289306255246347,12.879536978433721,77.52985533203871,West,105.12654471598816
32.07758649360805,80.11270534755383,0.4755995505740439,33.760452552933906,12.948516783696375,77.45930128106228,East,34.29568184735868
23.61780020969718,54.73055261359994,64.57599376309246,19.270611334111173,13.053960347937021,77.56454507572474,East,115.24599604528487
29.29875153749185,76.85938398744153,100.69993069486677,131.2224201163977,12.95154971345682,77.43481603781538,East,260.53335363752626
28.27343103942288,35.44844273432247,25.52011600153923,2.485937851453603,13.024410421802477,77.40693205583625,East,31.673577300809992
24.0903979143651,78.38896007448963,34.50983234512574,147.01465908322783,12.841687971574675,77.41533949143202,Central,182.19810274376061
40.863664535951955,46.83242106078828,29.166392760489916,107.38358212177751,12.875724143892969,77.6862775324546,South,132.6167645893839
,75.96146178599787,,21.1926328088331,13.019532828511302,77.44268586558329,West,58.5486914188622
15.849144480054356,65.21409601754651,98.28591684809864,93.43653632781796,12.849420202666318,77.61254347594105,West,218.29660520601206
29.118725888616567,50.690908709050326,100.9660105657691,1.9026650332689394,12.90540678039648,77.42037786126686,South,162.7940560590833
24.029281211389673,58.894455306098294,18.41384738098677,204.4309056718191,12.879459877344072,77.43244810567056,North,186.94607275206096
